id,label,ctype,Descripción,Fuente,Tipo de Fuente,Medida
v3_s_005,tasa de mortalidad materna,Nu,"Es el número de mujeres que mueren durante el embarazo o en los 42 días siguientes a su terminación y debida a cualquier causa relacionada con o agravada por el embarazo mismo o su atención, por cada 100.000 nacidos vivos para un año dado, en un determinado país, territorio o área geográfica.",Secretaría Distrital de Salud-DANE,NA,Tasa por 100.000 Nacidos Vivos
v3_s_006,porcentaje de nacidos vivos con bajo peso al nacer,Nu,"Es el número de nacidos vivos con peso inferior a 2.500 gramos medido al momento del nacimiento o dentro de las primeras horas de vida por 100 nacidos vivos, en un determinado territorio.",DANE,NA,Porcentaje
v3_s_006_01,muertes de menores de 1 ano,Nu,"Es el número de defunciones de niños menores de 1 año para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_008,cobertura en vacunacion  dtp tercera dosis,Nu,NA,NA,NA,NA
v3_s_011,tasa de mortalidad en menores de 5 anos,Nu,NA,NA,NA,NA
v3_s_011_012,muertes de menores de 5 anos,Nu,"Es el número de defunciones de niños menores de 5 año para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_011_013,la tasa de morbilidad por enfermedad diarreica aguda (eda) en menores de 5 anos (tasa por mil menores de 5anos),Nu,"Es el número de niños menores de 5 años que enferman de una Enfermedad Infecciosa Intestinal dividido entre el número total de población menor de 5 años para un año dado por cada 1000 menores de 5 años, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Tasa por 1000 menores de 5 años
v3_s_011_014,casos de enfermedad diarreica aguda (eda) en menores de 5 anos,Nu,"Es el número de niños menores de 5 años que enferman de una Enfermedad Infecciosa Intestinal para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_011_015,tasa de mortalidad por enfermedad diarreica aguda (eda) en menores de 5 anos (por 100 mil >5 anos),Nu,"Es el número de niños menores de 5 años que mueren de una Enfermedad Infecciosa Intestinal dividido entre el número total de población menor de 5 años para un año dado por cada 100.000 menores de 5 años, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Tasa por 100.000 menores de 5 años
v3_s_011_016,muertes por enfermedad diarreica aguda (eda) en menores de 5 anos,Nu,"Es el número de niños menores de 5 años que mueren de una Enfermedad Infecciosa Intestinal para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_011_017,tasa de morbilidad por infeccion respiratoria aguda ira en menores de 5 anos (por mil menores de 5 anos),Nu,"Es el número de niños menores de 5 años que enferman de una Infección Respiratoria Aguda (IRA) dividido entre el número total de población menor de 5 años para un año dado por cada 1000 menores de 5 años, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Tasa por 1000 menores de 5 años
v3_s_011_018,casos enfermos por infeccion respiratoria aguda ira en menores de 5 anos,Nu,"Es el número de niños menores de 5 años que enferman de una Infección Respiratoria Aguda para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_011_019,tasa de mortalidad por infeccion respiratoria aguda (ira) en menores de 5 anos (por 100 mil >5 anos),Nu,"Es el número de niños menores de 5 años que mueren de Infección Respiratoria Aguda dividido entre el número total de población menor de 5 años para un año dado por cada 100.000 menores de 5 años, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Tasa por 100.000 menores de 5 años
v3_s_011_020,muertes por infeccion respiratoria aguda (ira) en menores de 5 anos,Nu,"Es el número de niños menores de 5 años que mueren de Infección Respiratoria Aguda para un año dado, en un determinado territorio.",Secretaría Distrital de salud-DANE,NA,Número
v3_s_011_021,tasa de mortalidad por desnutricion en menores de 5 anos (por 100 mil menores de 5 anos),Nu,"Es el número de niños menores de 5 años que mueren por desnutrición entre el número total de población menor de 5 años para un año dado por cada 100.000 menores de 5 años, en un determinado territorio.",Secretaría Distrital de Salud,NA,Tasa por 100.000 menores de 5 años
v3_s_011_022,muertes por desnutricion en menores de 5 anos,Nu,"Es el número de niños menores de 5 años que mueren de desnutrición para un año dado, en un determinado territorio.",Secretaría Distrital de Salud,NA,Número
v3_s_014,cobertura de vacunacion con antipolio en menores de un ano,Nu,NA,NA,NA,NA
v3_s_015,cobertura de vacunacion con bcg en ninos menores de un ano,Nu,NA,NA,NA,NA
v3_s_016,cobertura de vacunacion contra fiebre amarilla en ninos de un ano de edad,Nu,NA,NA,NA,NA
v3_s_017,cobertura de vacunacion contra hepatitis b en menores de un ano,Nu,NA,NA,NA,NA
v3_s_017_02,cobertura de vacunacion influenza tipo b (hib),Nu,"Proporción de las dosis de vacunas contra la hinfluencia tipo B, administradas en los servicios oficiales de vacunación",Secretaría Distrital de salud-PAI,NA,Porcentaje
v3_s_017_03,cobertura de vacunacion triple viral (t.v),Nu,"Proporción de las dosis de vacunas triple viral (Sarampión, paperas, rubéola) administradas en los servicios oficiales de vacunación",Secretaría Distrital de salud-PAI,NA,Porcentaje
v3_s_021,numero de personas afiliadas al regimen subsidiado (subsidio pleno),Nu,NA,NA,NA,NA
v3_s_022,cobertura de poblacion afiliada al regimen subsidiado en total de la poblacion,Nu,NA,NA,NA,NA
v3_s_024,cobertura al regimen contributivo,Nu,NA,NA,NA,NA
v3_s_077,NÚMERO DE AFILIADOS AL RÉGIMEN CONTRIBUTIVO DE SALUD,Nu,NA,NA,NA,NA
v3_s_080,NÚMERO DE MUERTES MATERNAS,Nu,NA,NA,NA,NA
v4_e_002,tasa de cobertura neta en basica preescolar,Nu,NA,NA,NA,NA
v4_e_003,tasa de cobertura neta en basica primaria,Nu,NA,NA,NA,NA
v4_e_004,tasa de cobertura neta en basica secundaria,Nu,NA,NA,NA,NA
v4_e_005,tasa de cobertura neta en media vocacional,Nu,NA,NA,NA,NA
v4_e_007,"tasa de desercion educacion preescolar, basica primaria, basica secundaria y media vocacional publica",Nu,NA,NA,NA,NA
v4_e_008,porcentaje de estudiantes de 5º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de matematicas,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 5° en las pruebas Saber en matemáticas,ICFES,NA,Porcentaje
v4_e_008_10,tasa de repitencia  escolar - sector publico,Nu,"Número de estudiantes desertores al terminar el año lectivo entre el número de estudiantes matriculados durante el año lectivo, multiplicado por 101",Ministerio de educación,NA,Porcentaje
v4_e_008_11,tasa de repitencia  escolar - sector publico y privado,Nu,Número de estudiantes que deben repetir curso al terminar el año lectivo.,Secretaría de educación distrital,NA,Porcentaje
v4_e_008_12,numero de instituciones educativas oficiales en la localidad suroriente,Nu,Número total de instituciones educativas oficiales en la localidad Suroriente,Secretaría de educación distrital,NA,Número
v4_e_008_13,numero de instituciones educativas oficiales en la localidad metropolitana,Nu,Número total de instituciones educativas oficiales en la localidad Metropolitana,Secretaría de educación distrital,NA,Número
v4_e_008_14,numero de instituciones educativas oficiales en la localidad suroccidente,Nu,Número total de instituciones educativas oficiales en la localidad Suroccidente,Secretaría de educación distrital,NA,Número
v4_e_008_15,numero de instituciones educativas oficiales en la localidad norte centro historico,Nu,Número total de instituciones educativas oficiales en la localidad Norte Centro Histórico,Secretaría de educación distrital,NA,Número
v4_e_008_16,numero de instituciones educativas oficiales en la localidad riomar,Nu,Número total de instituciones educativas oficiales en la localidad Riomar,Secretaría de educación distrital,NA,Número
v4_e_008_17,numero de instituciones educativas no oficiales en la localidad suroriente,Nu,Número total de instituciones educativas no oficiales en la localidad Suroriente,Secretaría de educación distrital,NA,Número
v4_e_008_18,numero de instituciones educativas no oficiales en la localidad metropolitana,Nu,Número total de instituciones educativas no oficiales en la localidad Metropolitana,Secretaría de educación distrital,NA,Número
v4_e_008_19,numero de instituciones educativas  no oficiales en la localidad suroccidente,Nu,Número total de instituciones educativas  no oficiales en la localidad Suroccidente,Secretaría de educación distrital,NA,Número
v4_e_008_20,numero de instituciones educativas  no oficiales en la localidad norte centro historico,Nu,Número total de instituciones educativas  no oficiales en la localidad Norte Centro Histórico,Secretaría de educación distrital,NA,Número
v4_e_008_21,numero de instituciones educativas  no oficiales  en la localidad riomar,Nu,Número de instituciones educativas  no oficiales  en la localidad Riomar,Secretaría de educación distrital,NA,Número
v4_e_008_22,estudiantes vinculados al programa universidad al barrio,Nu,Número total de estudiantes vinculados al programa Universidad al barrio,Secretaría de educación distrital,NA,Número
v4_e_008_23,sedes vinculadas al programa universidad al barrio,Nu,Número total de sedes educativas vinculadas al programa Universdad al barrio,Secretaría de educación distrital,NA,Número
v4_e_008_24,universidades vinculadas al programa universidad al barrio,Nu,Número total de Universidades vinculadas al programa Universdad al barrio,Secretaría de educación distrital,NA,Número
v4_e_008_25,porcentaje de estudiantes de 3º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de matematicas,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 3° en las pruebas Saber en matematica,ICFES,NA,Porcentaje
v4_e_008_26,porcentaje de estudiantes de 3º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de lenguaje,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 3° en las pruebas Saber en lenguaje,ICFES,NA,Porcentaje
v4_e_008_32,porcentaje poblacion en edad de trabajar,Nu,Proporción de la población mayor de 12 años (zona urbana),DANE,NA,Porcentaje
v4_e_009,porcentaje de estudiantes de 5º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de lenguaje,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 5° en las pruebas Saber en lenguaje,ICFES,NA,Porcentaje
v4_e_010,porcentaje de estudiantes de 9º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de matematicas,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 9° en las pruebas Saber en matemáticas,ICFES,NA,Porcentaje
v4_e_011,porcentaje de estudiantes de 9º con un nivel avanzado o satisfactorio en las pruebas estandarizadas nacionales de lenguaje,Nu,Sumatoria del porcentaje avanzados y del porcentaje satisfactorio de estudiantes de 9° en las pruebas Saber en lenguaje,ICFES,NA,Porcentaje
v4_e_012,tasa global de cobertura bruta en educacion,Nu,NA,NA,NA,NA
v4_e_114,total matricula privada (no oficial),Nu,NA,NA,NA,NA
v4_e_115,total matricula oficial,Nu,NA,NA,NA,NA
v4_e_115_01,matricula total oficial y no oficial,Nu,"Número total de estudiantes matriculados sector oficial (público), más los matriculados en el sector no oficial (privado)",Secretaría de educación distrital,NA,Número
v4_e_115_02,total matricula jardin/pre jardin (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_03,total matricula transicion (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_04,total matricula primaria (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_05,total matricula secundaria (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_06,total matricula media (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_07,total matricula ciclo 1 de adultos (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_08,total matricula ciclo 2 de adultos (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_09,total matricula ciclo 3 de adultos (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_10,total matricula ciclo 4 de adultos (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_11,total matricula ciclo 5 de adultos (oficial+privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_12,total matricula ciclo 6 de adultos (oficial + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_13,total matricula aceleracion del aprendizaje (oficina + privado),Ca,NA,Secretaria de educación distrital.,AMB Cómo Vamos lo solicita,Número de estudiantes matriculados
v4_e_115_14,matricula total oficial en la localidad suroriente,Nu,Número total de estudiantes matriculados en el sector oficial (público) en la localidad Suroriente,Secretaría de educación distrital,NA,Número
v4_e_115_15,matricula total oficial en la localidad metropolitana,Nu,Número total de estudiantes matriculados en el sector oficial (público) en la localidad Metropolitana,Secretaría de educación distrital,NA,Número
v4_e_115_16,matricula total oficial en la localidad suroccidente,Nu,Número total de estudiantes matriculados en el sector oficial (público) en la localidad Suroccidente,Secretaría de educación distrital,NA,Número
v4_e_115_17,matricula total oficial en la localidad norte centro historico,Nu,Número total de estudiantes matriculados en el sector oficial (público) en la localidad Norte Centro Histórico,Secretaría de educación distrital,NA,Número
v4_e_115_18,matricula total oficial en la localidad riomar,Nu,Número total de estudiantes matriculados en el sector oficial (público) en la localidad Riomar,Secretaría de educación distrital,NA,Número
v4_e_115_19,matricula total no oficial en la localidad suroriente,Nu,Número total de estudiantes matriculados en el sector no oficial (privado) en la localidad Suroriente,Secretaría de educación distrital,NA,Número
v4_e_115_20,matricula total no oficial en la localidad metropolitana,Nu,Número total de estudiantes matriculados en el sector no oficial (privado) en la localidad Metropolitana,Secretaría de educación distrital,NA,Número
v4_e_115_21,matricula total no oficial en la localidad suroccidente,Nu,Número total de estudiantes matriculados en el sector no oficial (privado) en la localidad Suroccidente,Secretaría de educación distrital,NA,Número
v4_e_115_22,matricula total no oficial en la localidad norte centro historico,Nu,Número total de estudiantes matriculados en el sector no oficial (privado) en la localidad Norte Centro Histórico,Secretaría de educación distrital,NA,Número
v4_e_115_23,matricula total no oficial en la localidad riomar,Nu,Número total de estudiantes matriculados en el sector no oficial (privado) en la localidad Riomar,Secretaría de educación distrital,NA,Número
v4_e_115_24,matricula en extraedad oficial y privada en 0°,Nu,"Número de niños o jóvenes que tienen dos o tres años más, por encima de la edad promedio, esperada para cursar un determinado grado.",Secretaría de educación distrital,NA,Número
